experiment_id,timestamp,instance_id,model,claude_cli_version,condition,prompt_file,system_prompt_hash,claude_session_id,num_turns,duration_ms,output_tokens,input_tokens_fresh,cache_creation_tokens,cache_read_tokens,cost_usd,stop_reason,session_transcript_path,patch_lines,patch_files_changed,patch_sha256,grader_run_id,grader_timestamp,patch_applied,resolved,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failed_tests,notes
exp_20260421_014429_13446c12,2026-04-21T01:44:29Z,instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5.txt,sha256:ece91955619f2371,13446c12-8891-4517-9c29-c8be63f6998e,65,435718,23713,522,99664,5707631,0.8167921000000001,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__caveman-ultra__13446c12.jsonl,119,4,sha256:e543db53c13f7b26,grade_instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5__caveman-ultra__13446c12,2026-04-21T01:44:29Z,True,True,17,0,39,0,,pro pilot
exp_20260421_014918_d1029b94,2026-04-21T01:49:18Z,instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d.txt,,d1029b94-9d90-4cc4-8a1c-cddec7dfa7b1,27,409001,8003,218,33927,1145875,0.19804325,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d__baseline__d1029b94.jsonl,264,2,sha256:8203b341760336f8,grade_instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d__baseline__d1029b94,2026-04-21T01:49:18Z,True,True,2,0,0,0,,pro pilot
exp_20260421_015024_f76b0593,2026-04-21T01:50:24Z,instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944.txt,sha256:ece91955619f2371,f76b0593-f66b-4876-b84e-78cb60e976be,60,447575,15386,482,73872,4229906,0.5939725999999999,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944__caveman-ultra__f76b0593.jsonl,198,4,sha256:2c8518c73a471a21,grade_instance_flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944__caveman-ultra__f76b0593,2026-04-21T01:50:24Z,True,False,0,1,0,0,TestCleanup,pro pilot
exp_20260421_015131_0dc6a6fc,2026-04-21T01:51:31Z,instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan.txt,,0dc6a6fc-729e-4c6d-88ad-67eecc9de6a8,52,237062,16190,418,74848,3656715,0.5419325,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan__baseline__0dc6a6fc.jsonl,82,3,sha256:b6c44bc006ba21ce,grade_instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan__baseline__0dc6a6fc,2026-04-21T01:51:31Z,True,False,1,1,265,0,test/database/sorted.js | Sorted Set methods sortedSetIncrBy() should increment fields of sorted sets with a single call,pro pilot
exp_20260421_015605_a274c9b0,2026-04-21T01:56:05Z,instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan.txt,sha256:ece91955619f2371,a274c9b0-9647-407f-8e46-adc9890a90fd,38,139129,10062,282,69158,2719377,0.41030019999999995,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan__caveman-ultra__a274c9b0.jsonl,117,3,sha256:5af56fb48ee2769f,grade_instance_NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0-vnan__caveman-ultra__a274c9b0,2026-04-21T01:56:05Z,True,True,2,0,265,0,,pro pilot
exp_20260421_015855_9f4cf88f,2026-04-21T01:58:55Z,instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d.txt,sha256:ece91955619f2371,9f4cf88f-2164-4a88-9cb3-a91b90e41c65,24,114068,6262,194,32655,995878,0.17273455000000004,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d__caveman-ultra__9f4cf88f.jsonl,264,2,sha256:3742d7c0eaae55cc,grade_instance_flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d__caveman-ultra__9f4cf88f,2026-04-21T01:58:55Z,True,True,2,0,0,0,,pro pilot
exp_20260421_015943_585a9c51,2026-04-21T01:59:43Z,instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc.txt,,585a9c51-9bdd-44ea-b047-4dff50df519f,22,167784,8687,178,38915,1083200,0.20153875,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc__baseline__585a9c51.jsonl,37,1,sha256:448611699b496346,grade_instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc__baseline__585a9c51,2026-04-21T01:59:43Z,True,True,11,0,74,0,,pro pilot
exp_20260421_020400_8b57ad95,2026-04-21T02:04:00Z,instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc.txt,sha256:ece91955619f2371,8b57ad95-9ebe-4a6e-abfe-da51edd9a1e9,15,58517,4529,90,34905,498455,0.11716875000000002,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc__caveman-ultra__8b57ad95.jsonl,34,1,sha256:478f58b971a53dc9,grade_instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc__caveman-ultra__8b57ad95,2026-04-21T02:04:00Z,True,True,11,0,74,0,,pro pilot
exp_20260421_020912_cd5419e2,2026-04-21T02:09:12Z,instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b.txt,,cd5419e2-ffe5-4fb0-934d-b0ddf91d274e,34,279319,7933,290,39960,1412410,0.231935,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__baseline__cd5419e2.jsonl,55,2,sha256:6cf5e2d92baec502,grade_instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__baseline__cd5419e2,2026-04-21T02:09:12Z,True,True,1,0,0,0,,pro pilot
exp_20260421_021550_c0edc04e,2026-04-21T02:15:50Z,instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59.txt,,c0edc04e-b035-43dd-868e-2d78d33e6c46,89,601916,31949,714,91283,6929511,0.96879685,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59__baseline__c0edc04e.jsonl,80,1,sha256:58425d073d14cd44,grade_instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59__baseline__c0edc04e,2026-04-21T02:15:50Z,True,True,2,0,4,0,,pro pilot
exp_20260421_021635_e502bc40,2026-04-21T02:16:35Z,instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327.txt,,e502bc40-8187-40bc-b2c0-b01b5a0cda81,60,438853,15849,482,56793,3380791,0.4898983500000001,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327__baseline__e502bc40.jsonl,139,4,sha256:42347c1c26de8206,grade_instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327__baseline__e502bc40,2026-04-21T02:16:35Z,True,True,1,0,0,0,,pro pilot
exp_20260421_021637_f09eb2ec,2026-04-21T02:16:37Z,instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed.txt,,f09eb2ec-6131-474f-8d64-0f74ba630937,72,556293,16120,578,68352,4656614,0.6334223999999999,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed__baseline__f09eb2ec.jsonl,98,3,sha256:ac0e2acc82280ce6,grade_instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed__baseline__f09eb2ec,2026-04-21T02:16:37Z,True,True,2,0,0,0,,pro pilot
exp_20260421_022042_7815f505,2026-04-21T02:20:42Z,instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59.txt,sha256:ece91955619f2371,7815f505-45c0-4800-b213-e4a5548b8559,40,244044,17723,322,63881,2361272,0.40619845,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59__caveman-ultra__7815f505.jsonl,79,1,sha256:841ef663a8a0849a,grade_instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59__caveman-ultra__7815f505,2026-04-21T02:20:42Z,True,True,2,0,4,0,,pro pilot
exp_20260421_022119_96d3d3bc,2026-04-21T02:21:19Z,instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b.txt,sha256:ece91955619f2371,96d3d3bc-abd9-4b11-a142-14ba39d85946,41,397418,10589,322,46679,2048266,0.31723135,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__caveman-ultra__96d3d3bc.jsonl,55,2,sha256:d7961be50b157f33,grade_instance_flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b__caveman-ultra__96d3d3bc,2026-04-21T02:21:19Z,True,True,1,0,0,0,,pro pilot
exp_20260421_022418_53e9dc96,2026-04-21T02:24:18Z,instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed.txt,sha256:ece91955619f2371,53e9dc96-2cb4-4178-bd10-18c18c61176b,74,351637,20694,594,78352,5602372,0.7633742000000003,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed__caveman-ultra__53e9dc96.jsonl,91,4,sha256:1755adefbfbeefe6,grade_instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed__caveman-ultra__53e9dc96,2026-04-21T02:24:18Z,True,True,2,0,0,0,,pro pilot
exp_20260421_022451_53ee4f1f,2026-04-21T02:24:51Z,instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327.txt,sha256:ece91955619f2371,53ee4f1f-b793-4239-a977-b8e391bfc3b7,69,443881,18763,554,72732,4540469,0.6404369000000002,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327__caveman-ultra__53ee4f1f.jsonl,185,4,sha256:104b94dba352e39f,grade_instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327__caveman-ultra__53ee4f1f,2026-04-21T02:24:51Z,True,True,1,0,0,0,,pro pilot
exp_20260421_022821_78ef4448,2026-04-21T02:28:21Z,instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a.txt,,78ef4448-ad15-4bb4-8993-51c5c7d051bc,20,112162,6561,162,31530,848358,0.15839029999999998,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a__baseline__78ef4448.jsonl,105,1,sha256:8585c64fefe7b3a7,grade_instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a__baseline__78ef4448,2026-04-21T02:28:21Z,True,True,3,0,0,0,,pro pilot
exp_20260421_022935_0afd765d,2026-04-21T02:29:35Z,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4.txt,,0afd765d-d983-4dfa-ab02-7422ba313a10,57,403754,23528,458,68460,3754955,0.5799995,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__baseline__0afd765d.jsonl,50,2,sha256:6ba064eb71bbdb9e,grade_instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__baseline__0afd765d,2026-04-21T02:29:35Z,True,True,4,0,20,0,,pro pilot
exp_20260421_023106_afc935d7,2026-04-21T02:31:06Z,instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a.txt,sha256:ece91955619f2371,afc935d7-87b5-4fab-92a1-52ca76be3656,20,97896,6159,162,36877,902884,0.16851665,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a__caveman-ultra__afc935d7.jsonl,109,1,sha256:9c977004db123209,grade_instance_ansible__ansible-489156378c8e97374a75a544c7c9c2c0dd8146d1-v390e508d27db7a51eece36bb6d9698b63a5b638a__caveman-ultra__afc935d7,2026-04-21T02:31:06Z,True,True,3,0,0,0,,pro pilot
exp_20260421_023112_d57684c2,2026-04-21T02:31:12Z,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8.txt,,d57684c2-cf1f-457f-8c9d-ba98230a22ff,39,184846,15152,298,38967,1657791,0.29255085,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8__baseline__d57684c2.jsonl,102,2,sha256:b950cc5c384d2ebc,grade_instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8__baseline__d57684c2,2026-04-21T02:31:12Z,True,True,9,0,2,0,,pro pilot
exp_20260421_023215_2f907ac0,2026-04-21T02:32:15Z,instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed.txt,,2f907ac0-3dfa-42b3-af0a-12952c44ac2d,51,245216,16215,410,42908,2297453,0.3657503,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed__baseline__2f907ac0.jsonl,29,1,sha256:b7faa9ccf1e50ed8,grade_instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed__baseline__2f907ac0,2026-04-21T02:32:15Z,True,True,1,0,179,0,,pro pilot
exp_20260421_023339_0e5db4a7,2026-04-21T02:33:39Z,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8.txt,sha256:ece91955619f2371,0e5db4a7-d5dd-4f81-82d8-1ca8ea44e0c8,27,100014,8248,218,33472,1141528,0.19946080000000002,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8__caveman-ultra__0e5db4a7.jsonl,103,2,sha256:826c8b975eac19a6,grade_instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8__caveman-ultra__0e5db4a7,2026-04-21T02:33:39Z,True,True,9,0,2,0,,pro pilot
exp_20260421_023417_984bf564,2026-04-21T02:34:17Z,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4.txt,sha256:ece91955619f2371,984bf564-0441-425d-a527-6fbdf423eb92,37,200359,15378,298,50065,2153160,0.35592125,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__caveman-ultra__984bf564.jsonl,52,1,sha256:b3fbf9a14bb91ede,grade_instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4__caveman-ultra__984bf564,2026-04-21T02:34:17Z,True,False,4,0,19,1,openlibrary/tests/core/test_vendors.py::test_serialize_does_not_load_translators_as_authors,pro pilot
exp_20260421_023536_2f5abd47,2026-04-21T02:35:36Z,instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed.txt,sha256:ece91955619f2371,2f5abd47-b42c-42ba-a99e-9c0e43ec9b90,40,146746,9354,322,42738,1798698,0.2812693,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed__caveman-ultra__2f5abd47.jsonl,20,1,sha256:3f046fba50cc035d,grade_instance_NodeBB__NodeBB-bd80d36e0dcf78cd4360791a82966078b3a07712-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed__caveman-ultra__2f5abd47,2026-04-21T02:35:36Z,True,True,1,0,179,0,,pro pilot
exp_20260421_024035_db1da00a,2026-04-21T02:40:35Z,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c.txt,,db1da00a-64be-4f31-a1a1-77f73eadf45e,18,87027,8800,146,24528,698377,0.1459977,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__baseline__db1da00a.jsonl,48,1,sha256:bc84f8782eb14823,grade_instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__baseline__db1da00a,2026-04-21T02:40:35Z,True,True,10,0,0,0,,pro pilot
exp_20260421_024155_6fb9574b,2026-04-21T02:41:55Z,instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59.txt,,6fb9574b-1436-4075-9217-f3730227a90d,51,335507,13900,411,75392,3574135,0.5229285,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59__baseline__6fb9574b.jsonl,97,3,sha256:32c2594729b0ad2a,grade_instance_ansible__ansible-a7d2a4e03209cff1e97e59fd54bb2b05fdbdbec6-v0f01c69f1e2528b935359cfe578530722bca2c59__baseline__6fb9574b,2026-04-21T02:41:55Z,True,True,2,0,7,0,,pro pilot
exp_20260421_024249_8b4fd73e,2026-04-21T02:42:49Z,instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea.txt,,8b4fd73e-f0a1-466d-ac66-dda2dcf57e8c,11,94403,4840,90,27890,432326,0.10361709999999998,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea__baseline__8b4fd73e.jsonl,27,1,sha256:360260cb14c9705c,grade_instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea__baseline__8b4fd73e,2026-04-21T02:42:49Z,True,True,1,0,0,0,,pro pilot
exp_20260421_024457_b3495473,2026-04-21T02:44:57Z,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c.txt,sha256:ece91955619f2371,b3495473-b51e-4eab-a5ee-6336cf530474,26,166427,13802,210,32774,1147961,0.22633760000000003,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__caveman-ultra__b3495473.jsonl,46,1,sha256:10eeb94746d053e2,grade_instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c__caveman-ultra__b3495473,2026-04-21T02:44:57Z,True,True,10,0,0,0,,pro pilot
